-108, 793, -62
-108, 793, -62
-398, 936, -54
-398, 936, -54
-398, 936, -65
-556, 983, -65
-556, 983, -65
-412, 914, -67
-412, 914, -67
-412, 914, -72
-212, 847, -72
-212, 847, -72
-163, 864, -64
-163, 864, -64
-163, 864, -64
-271, 902, -59
-271, 902, -59
-271, 852, -69
-383, 852, -69
-383, 852, -69
-366, 808, -73
-366, 808, -73
-366, 764, -77
-155, 764, -77
-155, 764, -77
98, 665, -72
98, 665, -72
98, 665, -84
218, 597, -84
218, 597, -84
217, 587, -87
217, 587, -87
217, 587, -71
189, 651, -71
189, 651, -71
239, 769, -75
239, 769, -75
239, 769, -75
431, 812, -76
431, 812, -76
431, 771, -92
619, 771, -92
619, 771, -92
631, 814, -114
631, 814, -114
631, 814, -99
451, 943, -99
451, 943, -99
156, 1085, -75
156, 1085, -75
156, 1085, -54
-132, 1091, -54
-132, 1091, -54
-269, 1007, -36
-269, 1007, -36
-269, 1007, -52
-193, 901, -52
-193, 901, -52
127, 781, -77
127, 781, -77
127, 781, -89
546, 608, -89
546, 608, -89
925, 499, -94
925, 499, -94
925, 499, -94
1107, 446, -103
1107, 446, -103
1107, 421, -101
1111, 421, -101
1111, 421, -101
989, 407, -102
989, 407, -102
989, 382, -97
874, 382, -97
874, 382, -97
759, 374, -92
759, 374, -92
759, 376, -86
536, 376, -86
536, 376, -86
238, 389, -75
238, 389, -75
238, 389, -65
30, 409, -65
30, 409, -65
-65, 442, -66
-65, 442, -66
-65, 442, -66
-131, 461, -67
-131, 461, -67
-131, 465, -71
-262, 465, -71
-262, 465, -71
-393, 425, -69
-393, 425, -69
-393, 377, -46
-551, 377, -46
-551, 377, -46
-670, 356, -33
-670, 356, -33
-670, 356, -46
-737, 324, -46
-737, 324, -46
-746, 206, -50
-746, 206, -50
-746, 206, -53
-722, 40, -53
-722, 40, -53
-669, -66, -60
-669, -66, -60
-669, -66, -60
-576, -106, -77
-576, -106, -77
-481, -145, -69
-481, -145, -69
-481, -145, -69
-477, -120, -69
-477, -120, -69
-574, -30, -66
-574, -30, -66
-574, -30, -66
-745, 119, -53
-745, 119, -53
-745, 230, -36
-938, 230, -36
-938, 230, -36
-1080, 250, -26
-1080, 250, -26
-1080, 180, -34
-1119, 180, -34
-1119, 180, -34
-1033, 105, -35
-1033, 105, -35
-906, 62, -35
-906, 62, -35
-906, 62, -35
-790, 47, -24
-790, 47, -24
-790, 82, -27
-747, 82, -27
-747, 82, -27
-814, 178, -32
-814, 178, -32
-814, 178, -44
-943, 316, -44
-943, 316, -44
-988, 418, -69
-988, 418, -69
-988, 418, -63
-1037, 475, -63
-1037, 475, -63
-1074, 559, -63
-1074, 559, -63
-1074, 559, -69
-1065, 595, -69
-1065, 595, -69
-998, 624, -76
-998, 624, -76
-998, 624, -69
-920, 661, -69
-920, 661, -69
-809, 706, -58
-809, 706, -58
-809, 706, -48
-621, 730, -48
-621, 730, -48
-329, 702, -43
-329, 702, -43
-329, 702, -87
-35, 608, -87
-35, 608, -87
227, 511, -135
227, 511, -135
227, 511, -135
399, 440, -173
399, 440, -173
399, 431, -218
481, 431, -218
481, 431, -218
484, 454, -251
484, 454, -251
484, 495, -260
467, 495, -260
467, 495, -260
447, 567, -300
447, 567, -300
447, 630, -342
453, 630, -342
453, 630, -342
490, 686, -363
490, 686, -363
490, 746, -350
610, 746, -350
610, 746, -350
838, 792, -338
838, 792, -338
838, 792, -319
1139, 834, -319
1139, 834, -319
1406, 879, -322
1406, 879, -322
1406, 879, -290
1601, 919, -290
1601, 919, -290
1756, 987, -220
1756, 987, -220
1756, 1095, -130
1793, 1095, -130
1793, 1095, -130
1433, 1258, -62
1433, 1258, -62
1433, 1440, 44
601, 1440, 44
601, 1440, 44
227, 1592, 136
227, 1592, 136
227, 1632, 131
540, 1632, 131
540, 1632, 131
474, 1564, 16
474, 1564, 16
474, 1496, -121
-106, 1496, -121
-106, 1496, -121
-406, 1472, -300
-406, 1472, -300
-236, 1477, -482
-236, 1477, -482
-236, 1477, -626
59, 1500, -626
59, 1500, -626
-340, 1558, -372
-340, 1558, -372
-340, 1558, -175
-1098, 1687, -175
-1098, 1687, -175
-1412, 1797, -146
-1412, 1797, -146
-1244, 1798, -125
-1244, 1798, -125
-1244, 1798, -114
-700, 1671, -114
-700, 1671, -114
-227, 1479, -81
-227, 1479, -81
-227, 1365, -59
48, 1365, -59
48, 1365, -59
21, 1329, -55
21, 1329, -55
21, 1397, -78
-283, 1397, -78
-283, 1397, -78
-575, 1473, -108
-575, 1473, -108
-575, 1565, -120
-826, 1565, -120
-826, 1565, -120
-1025, 1620, -119
-1025, 1620, -119
-1189, 1629, -121
-1189, 1629, -121
-1189, 1569, -109
-1158, 1569, -109
-1158, 1569, -109
-910, 1487, -94
-910, 1487, -94
-503, 1427, -62
-503, 1427, -62
-503, 1427, -62
-95, 1362, -40
-95, 1362, -40
-95, 1347, -24
130, 1347, -24
130, 1347, -24
179, 1337, -6
179, 1337, -6
179, 1363, -13
100, 1363, -13
100, 1363, -13
150, 1371, -9
150, 1371, -9
150, 1375, -5
317, 1375, -5
317, 1375, -5
372, 1385, 0
372, 1385, 0
372, 1385, -5
275, 1436, -5
275, 1436, -5
28, 1534, -23
28, 1534, -23
28, 1534, -23
-172, 1584, -34
-172, 1584, -34
-254, 1612, -54
-254, 1612, -54
-254, 1612, -54
-427, 1650, -57
-427, 1650, -57
-611, 1698, -57
-611, 1698, -57
-611, 1698, -53
-460, 1686, -53
-460, 1686, -53
-208, 1642, -34
-208, 1642, -34
-208, 1642, -34
16, 1634, -34
16, 1634, -34
30, 1664, -33
30, 1664, -33
30, 1664, -37
-22, 1715, -37
-22, 1715, -37
-246, 1801, -46
-246, 1801, -46
-246, 1801, -49
-423, 1881, -49
-423, 1881, -49
-414, 1940, -48
-414, 1940, -48
-414, 1940, -40
-381, 1966, -40
-381, 1966, -40
-205, 1964, -33
-205, 1964, -33
-205, 1964, -31
-62, 1954, -31
-62, 1954, -31
12, 1949, -24
12, 1949, -24
12, 1949, -28
74, 1915, -28
74, 1915, -28
69, 1897, -23
69, 1897, -23
69, 1897, -25
-70, 1918, -25
-70, 1918, -25
-347, 1978, -36
-347, 1978, -36
-347, 1978, -43
-553, 2019, -43
-553, 2019, -43
-503, 2029, -33
-503, 2029, -33
-503, 2029, -40
-222, 2015, -40
-222, 2015, -40
-160, 2063, -34
-160, 2063, -34
-160, 2063, -51
-349, 2142, -51
-349, 2142, -51
-410, 2220, -64
-410, 2220, -64
-410, 2220, -67
-299, 2271, -67
-299, 2271, -67
-149, 2312, -56
-149, 2312, -56
-149, 2312, -49
-159, 2340, -49
-159, 2340, -49
-302, 2355, -48
-302, 2355, -48
-302, 2355, -49
-388, 2336, -49
-388, 2336, -49
-398, 2321, -52
-398, 2321, -52
-398, 2308, -39
-321, 2308, -39
-321, 2308, -39
-224, 2282, -24
-224, 2282, -24
-224, 2261, -16
-126, 2261, -16
-126, 2261, -16
3, 2276, -22
3, 2276, -22
3, 2276, -27
5, 2287, -27
5, 2287, -27
-236, 2323, -39
-236, 2323, -39
-236, 2323, -44
-684, 2351, -44
-684, 2351, -44
-1044, 2360, -53
-1044, 2360, -53
-1044, 2360, -44
-1253, 2356, -44
-1253, 2356, -44
-1274, 2382, -31
-1274, 2382, -31
-1274, 2448, -15
-1029, 2448, -15
-1029, 2448, -15
-678, 2520, -14
-678, 2520, -14
-291, 2548, -10
-291, 2548, -10
-291, 2548, -10
29, 2534, -4
29, 2534, -4
29, 2534, -16
97, 2534, -16
97, 2534, -16
-166, 2615, -46
-166, 2615, -46
-166, 2697, -43
-440, 2697, -43
-440, 2697, -43
-475, 2761, -39
-475, 2761, -39
-391, 2825, -42
-391, 2825, -42
-391, 2825, -42
-337, 2879, -38
-337, 2879, -38
-394, 2954, -34
-394, 2954, -34
-394, 2954, -36
-545, 3023, -36
-545, 3023, -36
-544, 3043, -20
-544, 3043, -20
-544, 3043, -10
-430, 3040, -10
-430, 3040, -10
-354, 3019, -2
-354, 3019, -2
-354, 3019, -22
-229, 2962, -22
-229, 2962, -22
-359, 2928, -37
-359, 2928, -37
-359, 2928, -43
-1181, 2989, -43
-1181, 2989, -43
-2332, 3118, -60
-2332, 3118, -60
-2332, 3217, -79
-2664, 3217, -79
-2664, 3217, -79
-2286, 3229, -95
-2286, 3229, -95
-1769, 3211, -82
-1769, 3211, -82
-1769, 3211, -85
-1268, 3197, -85
-1268, 3197, -85
-838, 3247, -52
-838, 3247, -52
-838, 3247, -17
-630, 3343, -17
-630, 3343, -17
-746, 3419, 4
-746, 3419, 4
-746, 3419, 30
-1153, 3480, 30
-1153, 3480, 30
-1657, 3513, 56
-1657, 3513, 56
-1657, 3558, 66
-1971, 3558, 66
-1971, 3558, 66
-1579, 3565, 72
-1579, 3565, 72
-800, 3465, 69
-800, 3465, 69
-800, 3465, 43
203, 3249, 43
203, 3249, 43
1029, 3043, 23
1029, 3043, 23
1029, 3043, 61
1070, 2884, 61
1070, 2884, 61
432, 2828, 225
432, 2828, 225
432, 2828, 412
56, 2819, 412
56, 2819, 412
-718, 2819, 593
-718, 2819, 593
-718, 2819, 731
-1220, 2846, 731
-1220, 2846, 731
-909, 2882, 833
-909, 2882, 833
-909, 2909, 757
-637, 2909, 757
-637, 2909, 757
-284, 2990, 557
-284, 2990, 557
-284, 3182, 361
-5532, -75
-1134, 2700, -75
-1134, 2700, -75
-1890, 2784, -58
-1890, 2784, -58
-1890, 2796, -67
-2120, 2796, -67
-2120, 2796, -67
-1715, 2823, -66
-1715, 2823, -66
-1613, 2934, -62
-1613, 2934, -62
-1613, 2934, -66
-1753, 3120, -66
-1753, 3120, -66
-1464, 3196, -80
-1464, 3196, -80
-1464, 3063, -39
-973, 3063, -39
-973, 3063, -39
-529, 2901, -28
-529, 2901, -28
-529, 2927, -19
-652, 2927, -19
-652, 2927, -19
-960, 3103, -20
-960, 3103, -20
-960, 3299, 56
-1555, 3299, 56
-1555, 3299, 56
-1660, 3320, 35
-1660, 3320, 35
-1264, 3170, -5
-1264, 3170, -5
-1264, 3170, -31
-569, 2997, -31
-569, 2997, -31
149, 2856, -18
149, 2856, -18
149, 2856, -17
515, 2770, -17
515, 2770, -17
21, 2833, -17
21, 2833, -17
21, 2833, 0
-357, 2914, 0
-357, 2914, 0
-357, 2855, -32
-409, 2855, -32
-409, 2855, -32
-921, 2745, -50
-921, 2745, -50
-925, 2667, -34
-925, 2667, -34
-925, 2667, -34
131, 2518, 9
131, 2518, 9
131, 2409, 25
652, 2409, 25
652, 2409, 25
822, 2491, 28
822, 2491, 28
822, 2622, 9
315, 2622, 9
315, 2622, 9
-306, 2786, 6
-306, 2786, 6
-306, 2786, -17
-1494, 3041, -17
-1494, 3041, -17
-2241, 3273, -42
-2241, 3273, -42
-2241, 3246, -69
-1821, 3246, -69
-1821, 3246, -69
-265, 3028, -49
-265, 3028, -49
430, 2850, -66
430, 2850, -66
430, 2850, -66
271, 2919, -109
271, 2919, -109
271, 3110, -129
-334, 3110, -129
-334, 3110, -120
-1064, 3232, -120
-1064, 3232, -120
-1337, 3209, -80
-1337, 3209, -80
-1337, 3083, -33
-1196, 3083, -33
-1196, 3083, -33
-514, 2867, -7
-514, 2867, -7
-514, 2692, -5
-30, 2692, -5
-30, 2692, -5
-149, 2679, -22
-149, 2679, -22
-149, 2763, -24
-262, 2763, -24
-262, 2763, -24
-359, 2842, -19
-359, 2842, -19
-359, 2897, -30
-255, 2897, -30
-255, 2897, -30
-162, 2935, -58
-162, 2935, -58
-162, 2987, -71
-62, 2987, -71
-62, 2987, -71
223, 3009, -91
223, 3009, -91
223, 3036, -108
417, 3036, -108
417, 3036, -108
812, 3152, -45
812, 3152, -45
812, 3193, -17
1103, 3193, -17
1103, 3193, -17
760, 3092, -75
760, 3092, -75
760, 3049, -105
382, 3049, -105
382, 3049, -105
4, 3071, -118
4, 3071, -118
4, 3125, -79
-209, 3125, -79
-209, 3125, -79
-364, 3173, -37
-364, 3173, -37
-364, 3213, 14
-550, 3213, 14
-550, 3213, 14
-713, 3210, 32
-713, 3210, 32
-713, 3146, 56
-584, 3146, 56
-584, 3146, 56
-585, 3042, 41
-585, 3042, 41
-585, 2980, 30
-620, 2980, 30
-620, 2980, 30
-710, 2949, 33
-710, 2949, 33
-710, 2928, -11
-895, 2928, -11
-895, 2928, -11
-460, 2894, -8
-460, 2894, -8
-460, 2918, -5
303, 2918, -5
303, 2918, -5
584, 2935, -87
584, 2935, -87
584, 3001, -110
436, 3001, -110
436, 3001, -110
83, 3076, -82
83, 3076, -82
83, 3108, -17
-130, 3108, -17
-130, 3108, -17
-164, 3126, 57
-164, 3126, 57
-164, 3134, 68
-101, 3134, 68
-101, 3134, 68
